,CH1,CH2,
Second,Volt,Volt,
-1.09058000E-01,-2.00E+00,-3.67E+00, 
-1.08984000E-01,-2.00E+00,-3.67E+00, 
-1.08911000E-01,-2.03E+00,-3.63E+00, 
-1.08838000E-01,-1.98E+00,-3.58E+00, 
-1.08765000E-01,-1.98E+00,-3.54E+00, 
-1.08691000E-01,-1.98E+00,-3.54E+00, 
-1.08618000E-01,-2.00E+00,-3.54E+00, 
-1.08545000E-01,-1.95E+00,-3.54E+00, 
-1.08472000E-01,-1.98E+00,-3.54E+00, 
-1.08398000E-01,-1.98E+00,-3.54E+00, 
-1.08325000E-01,-1.98E+00,-3.54E+00, 
-1.08252000E-01,-2.00E+00,-3.54E+00, 
-1.08179000E-01,-1.98E+00,-3.54E+00, 
-1.08105000E-01,-2.00E+00,-3.54E+00, 
-1.08032000E-01,-1.98E+00,-3.54E+00, 
-1.07959000E-01,-1.95E+00,-3.54E+00, 
-1.07886000E-01,-2.00E+00,-3.54E+00, 
-1.07813000E-01,-2.00E+00,-3.54E+00, 
-1.07739000E-01,-2.00E+00,-3.58E+00, 
-1.07666000E-01,-2.00E+00,-3.58E+00, 
-1.07593000E-01,-1.98E+00,-3.58E+00, 
-1.07520000E-01,-2.00E+00,-3.58E+00, 
-1.07446000E-01,-2.00E+00,-3.58E+00, 
-1.07373000E-01,-1.98E+00,-3.63E+00, 
-1.07300000E-01,-2.00E+00,-3.58E+00, 
-1.07227000E-01,-1.98E+00,-3.63E+00, 
-1.07153000E-01,-1.98E+00,-3.63E+00, 
-1.07080000E-01,-2.00E+00,-3.58E+00, 
-1.07007000E-01,-2.00E+00,-3.58E+00, 
-1.06934000E-01,-1.98E+00,-3.63E+00, 
-1.06860000E-01,-1.98E+00,-3.67E+00, 
-1.06787000E-01,-1.98E+00,-3.67E+00, 
-1.06714000E-01,-1.98E+00,-3.72E+00, 
-1.06641000E-01,-2.00E+00,-3.72E+00, 
-1.06567000E-01,-1.98E+00,-3.72E+00, 
-1.06494000E-01,-2.00E+00,-3.72E+00, 
-1.06421000E-01,-2.00E+00,-3.72E+00, 
-1.06348000E-01,-1.98E+00,-3.72E+00, 
-1.06274000E-01,-1.98E+00,-3.72E+00, 
-1.06201000E-01,-1.98E+00,-3.72E+00, 
-1.06128000E-01,-2.00E+00,-3.72E+00, 
-1.06055000E-01,-2.00E+00,-3.72E+00, 
-1.05981000E-01,-2.00E+00,-3.72E+00, 
-1.05908000E-01,-1.98E+00,-3.72E+00, 
-1.05835000E-01,-2.00E+00,-3.72E+00, 
-1.05762000E-01,-1.98E+00,-3.72E+00, 
-1.05688000E-01,-2.00E+00,-3.72E+00, 
-1.05615000E-01,-2.00E+00,-3.72E+00, 
-1.05542000E-01,-2.00E+00,-3.72E+00, 
-1.05469000E-01,-2.00E+00,-3.72E+00, 
-1.05396000E-01,-2.00E+00,-3.72E+00, 
-1.05322000E-01,-2.00E+00,-3.72E+00, 
-1.05249000E-01,-1.95E+00,-3.72E+00, 
-1.05176000E-01,-2.00E+00,-3.72E+00, 
-1.05103000E-01,-1.98E+00,-3.72E+00, 
-1.05029000E-01,-2.00E+00,-3.72E+00, 
-1.04956000E-01,-2.03E+00,-3.72E+00, 
-1.04883000E-01,-1.98E+00,-3.72E+00, 
-1.04810000E-01,-2.00E+00,-3.67E+00, 
-1.04736000E-01,-2.00E+00,-3.67E+00, 
-1.04663000E-01,-1.98E+00,-3.67E+00, 
-1.04590000E-01,-2.00E+00,-3.72E+00, 
-1.04517000E-01,-1.98E+00,-3.67E+00, 
-1.04443000E-01,-2.00E+00,-3.67E+00, 
-1.04370000E-01,-2.00E+00,-3.67E+00, 
-1.04297000E-01,-2.00E+00,-3.67E+00, 
-1.04224000E-01,-1.98E+00,-3.63E+00, 
-1.04150000E-01,-2.00E+00,-3.67E+00, 
-1.04077000E-01,-2.00E+00,-3.67E+00, 
-1.04004000E-01,-1.98E+00,-3.67E+00, 
-1.03931000E-01,-2.03E+00,-3.67E+00, 
-1.03857000E-01,-2.00E+00,-3.67E+00, 
-1.03784000E-01,-2.00E+00,-3.67E+00, 
-1.03711000E-01,-2.00E+00,-3.63E+00, 
-1.03638000E-01,-2.00E+00,-3.67E+00, 
-1.03564000E-01,-1.98E+00,-3.63E+00, 
-1.03491000E-01,-1.98E+00,-3.63E+00, 
-1.03418000E-01,-1.98E+00,-3.63E+00, 
-1.03345000E-01,-2.00E+00,-3.63E+00, 
-1.03271000E-01,-2.00E+00,-3.63E+00, 
-1.03198000E-01,-2.03E+00,-3.63E+00, 
-1.03125000E-01,-1.98E+00,-3.63E+00, 
-1.03052000E-01,-2.00E+00,-3.63E+00, 
-1.02979000E-01,-1.98E+00,-3.63E+00, 
-1.02905000E-01,-2.00E+00,-3.67E+00, 
-1.02832000E-01,-1.98E+00,-3.67E+00, 
-1.02759000E-01,-1.98E+00,-3.67E+00, 
-1.02686000E-01,-2.00E+00,-3.67E+00, 
-1.02612000E-01,-2.00E+00,-3.67E+00, 
-1.02539000E-01,-2.00E+00,-3.67E+00, 
-1.02466000E-01,-2.00E+00,-3.72E+00, 
-1.02393000E-01,-2.00E+00,-3.67E+00, 
-1.02319000E-01,-2.00E+00,-3.67E+00, 
-1.02246000E-01,-2.00E+00,-3.72E+00, 
-1.02173000E-01,-1.98E+00,-3.72E+00, 
-1.02100000E-01,-1.98E+00,-3.67E+00, 
-1.02026000E-01,-2.00E+00,-3.67E+00, 
-1.01953000E-01,-2.00E+00,-3.67E+00, 
-1.01880000E-01,-2.00E+00,-3.72E+00, 
-1.01807000E-01,-2.00E+00,-3.72E+00, 
-1.01733000E-01,-2.00E+00,-3.67E+00, 
-1.01660000E-01,-2.03E+00,-3.67E+00, 
-1.01587000E-01,-2.00E+00,-3.72E+00, 
-1.01514000E-01,-2.00E+00,-3.67E+00, 
-1.01440000E-01,-1.98E+00,-3.72E+00, 
-1.01367000E-01,-1.98E+00,-3.67E+00, 
-1.01294000E-01,-1.98E+00,-3.67E+00, 
-1.01221000E-01,-1.98E+00,-3.67E+00, 
-1.01147000E-01,-2.00E+00,-3.72E+00, 
-1.01074000E-01,-2.03E+00,-3.72E+00, 
-1.01001000E-01,-1.98E+00,-3.67E+00, 
-1.00928000E-01,-1.95E+00,-3.63E+00, 
-1.00855000E-01,-1.98E+00,-3.67E+00, 
-1.00781000E-01,-1.98E+00,-3.67E+00, 
-1.00708000E-01,-1.98E+00,-3.63E+00, 
-1.00635000E-01,-1.98E+00,-3.63E+00, 
-1.00562000E-01,-1.98E+00,-3.63E+00, 
-1.00488000E-01,-1.98E+00,-3.67E+00, 
-1.00415000E-01,-2.00E+00,-3.67E+00, 
-1.00342000E-01,-2.03E+00,-3.63E+00, 
-1.00269000E-01,-1.98E+00,-3.63E+00, 
-1.00195000E-01,-2.00E+00,-3.67E+00, 
-1.00122000E-01,-2.00E+00,-3.63E+00, 
-1.00049000E-01,-1.98E+00,-3.67E+00, 
-9.99756000E-02,-1.98E+00,-3.67E+00, 
-9.99023000E-02,-2.03E+00,-3.67E+00, 
-9.98291000E-02,-1.98E+00,-3.67E+00, 
-9.97559000E-02,-2.00E+00,-3.67E+00, 
-9.96826000E-02,-1.98E+00,-3.67E+00, 
-9.96094000E-02,-1.98E+00,-3.67E+00, 
-9.95361000E-02,-1.95E+00,-3.67E+00, 
-9.94629000E-02,-2.00E+00,-3.67E+00, 
-9.93897000E-02,-2.00E+00,-3.67E+00, 
-9.93164000E-02,-2.00E+00,-3.67E+00, 
-9.92432000E-02,-1.98E+00,-3.67E+00, 
-9.91699000E-02,-2.00E+00,-3.67E+00, 
-9.90967000E-02,-1.98E+00,-3.67E+00, 
-9.90234000E-02,-1.98E+00,-3.72E+00, 
-9.89502000E-02,-2.00E+00,-3.72E+00, 
-9.88770000E-02,-1.98E+00,-3.72E+00, 
-9.88037000E-02,-1.98E+00,-3.72E+00, 
-9.87305000E-02,-1.98E+00,-3.72E+00, 
-9.86572000E-02,-2.00E+00,-3.72E+00, 
-9.85840000E-02,-1.98E+00,-3.72E+00, 
-9.85107000E-02,-2.00E+00,-3.72E+00, 
-9.84375000E-02,-2.00E+00,-3.72E+00, 
-9.83643000E-02,-1.98E+00,-3.72E+00, 
-9.82910000E-02,-2.00E+00,-3.72E+00, 
-9.82178000E-02,-2.00E+00,-3.72E+00, 
-9.81445000E-02,-1.98E+00,-3.72E+00, 
-9.80713000E-02,-1.98E+00,-3.72E+00, 
-9.79981000E-02,-1.98E+00,-3.72E+00, 
-9.79248000E-02,-1.98E+00,-3.67E+00, 
-9.78516000E-02,-1.98E+00,-3.67E+00, 
-9.77783000E-02,-1.98E+00,-3.67E+00, 
-9.77051000E-02,-2.00E+00,-3.67E+00, 
-9.76318000E-02,-1.98E+00,-3.67E+00, 
-9.75586000E-02,-2.00E+00,-3.67E+00, 
-9.74853000E-02,-1.95E+00,-3.63E+00, 
-9.74121000E-02,-2.03E+00,-3.67E+00, 
-9.73389000E-02,-1.98E+00,-3.67E+00, 
-9.72656000E-02,-1.98E+00,-3.67E+00, 
-9.71924000E-02,-1.95E+00,-3.67E+00, 
-9.71191000E-02,-2.00E+00,-3.67E+00, 
-9.70459000E-02,-1.98E+00,-3.63E+00, 
-9.69727000E-02,-2.00E+00,-3.63E+00, 
-9.68994000E-02,-2.00E+00,-3.63E+00, 
-9.68262000E-02,-2.00E+00,-3.63E+00, 
-9.67529000E-02,-2.00E+00,-3.63E+00, 
-9.66797000E-02,-1.98E+00,-3.63E+00, 
-9.66064000E-02,-2.00E+00,-3.63E+00, 
-9.65332000E-02,-1.98E+00,-3.63E+00, 
-9.64600000E-02,-1.98E+00,-3.63E+00, 
-9.63867000E-02,-2.00E+00,-3.63E+00, 
-9.63135000E-02,-2.00E+00,-3.63E+00, 
-9.62402000E-02,-2.03E+00,-3.63E+00, 
-9.61670000E-02,-1.98E+00,-3.63E+00, 
-9.60938000E-02,-1.98E+00,-3.63E+00, 
-9.60205000E-02,-2.00E+00,-3.58E+00, 
-9.59473000E-02,-2.00E+00,-3.63E+00, 
-9.58740000E-02,-2.00E+00,-3.63E+00, 
-9.58008000E-02,-2.00E+00,-3.63E+00, 
-9.57275000E-02,-1.98E+00,-3.58E+00, 
-9.56543000E-02,-2.00E+00,-3.63E+00, 
-9.55811000E-02,-1.98E+00,-3.58E+00, 
-9.55078000E-02,-2.00E+00,-3.63E+00, 
-9.54346000E-02,-1.98E+00,-3.63E+00, 
-9.53613000E-02,-1.98E+00,-3.63E+00, 
-9.52881000E-02,-1.98E+00,-3.63E+00, 
-9.52148000E-02,-1.98E+00,-3.63E+00, 
-9.51416000E-02,-2.00E+00,-3.63E+00, 
-9.50684000E-02,-2.00E+00,-3.67E+00, 
-9.49951000E-02,-2.00E+00,-3.72E+00, 
-9.49219000E-02,-2.03E+00,-3.72E+00, 
-9.48486000E-02,-1.95E+00,-3.72E+00, 
-9.47754000E-02,-2.00E+00,-3.72E+00, 
-9.47022000E-02,-2.00E+00,-3.72E+00, 
-9.46289000E-02,-1.95E+00,-3.72E+00, 
-9.45557000E-02,-1.98E+00,-3.72E+00, 
-9.44824000E-02,-2.00E+00,-3.72E+00, 
-9.44092000E-02,-2.00E+00,-3.76E+00, 
-9.43359000E-02,-1.98E+00,-3.72E+00, 
-9.42627000E-02,-2.00E+00,-3.72E+00, 
-9.41895000E-02,-2.00E+00,-3.72E+00, 
-9.41162000E-02,-2.00E+00,-3.72E+00, 
-9.40430000E-02,-2.03E+00,-3.72E+00, 
-9.39697000E-02,-2.00E+00,-3.63E+00, 
-9.38965000E-02,-2.00E+00,-3.67E+00, 
-9.38232000E-02,-2.00E+00,-3.63E+00, 
-9.37500000E-02,-2.00E+00,-3.63E+00, 
-9.36768000E-02,-2.00E+00,-3.63E+00, 
-9.36035000E-02,-2.00E+00,-3.63E+00, 
-9.35303000E-02,-1.98E+00,-3.63E+00, 
-9.34570000E-02,-1.98E+00,-3.63E+00, 
-9.33838000E-02,-2.00E+00,-3.63E+00, 
-9.33105000E-02,-2.00E+00,-3.58E+00, 
-9.32373000E-02,-2.00E+00,-3.67E+00, 
-9.31641000E-02,-2.00E+00,-3.63E+00, 
-9.30908000E-02,-1.98E+00,-3.58E+00, 
-9.30176000E-02,-2.00E+00,-3.54E+00, 
-9.29443000E-02,-1.98E+00,-3.54E+00, 
-9.28711000E-02,-1.98E+00,-3.54E+00, 
-9.27979000E-02,-2.00E+00,-3.54E+00, 
-9.27246000E-02,-1.98E+00,-3.54E+00, 
-9.26514000E-02,-2.00E+00,-3.54E+00, 
-9.25781000E-02,-2.00E+00,-3.54E+00, 
-9.25049000E-02,-1.98E+00,-3.54E+00, 
-9.24316000E-02,-1.98E+00,-3.54E+00, 
-9.23584000E-02,-2.00E+00,-3.54E+00, 
-9.22852000E-02,-2.00E+00,-3.49E+00, 
-9.22119000E-02,-1.98E+00,-3.54E+00, 
-9.21387000E-02,-2.00E+00,-3.49E+00, 
-9.20654000E-02,-1.98E+00,-3.45E+00, 
-9.19922000E-02,-2.00E+00,-3.45E+00, 
-9.19189000E-02,-1.98E+00,-3.40E+00, 
-9.18457000E-02,-2.00E+00,-3.40E+00, 
-9.17725000E-02,-2.00E+00,-3.45E+00, 
-9.16992000E-02,-2.00E+00,-3.40E+00, 
-9.16260000E-02,-2.00E+00,-3.40E+00, 
-9.15527000E-02,-2.00E+00,-3.40E+00, 
-9.14795000E-02,-1.98E+00,-3.40E+00, 
-9.14063000E-02,-2.00E+00,-3.40E+00, 
-9.13330000E-02,-2.00E+00,-3.40E+00, 
-9.12598000E-02,-2.00E+00,-3.40E+00, 
-9.11865000E-02,-2.00E+00,-3.40E+00, 
-9.11133000E-02,-2.00E+00,-3.49E+00, 
-9.10400000E-02,-2.00E+00,-3.54E+00, 
-9.09668000E-02,-2.00E+00,-3.54E+00, 
-9.08936000E-02,-1.98E+00,-3.58E+00, 
-9.08203000E-02,-1.98E+00,-3.63E+00, 
-9.07471000E-02,-1.98E+00,-3.58E+00, 
-9.06738000E-02,-2.00E+00,-3.63E+00, 
-9.06006000E-02,-1.98E+00,-3.63E+00, 
-9.05273000E-02,-2.00E+00,-3.63E+00, 
-9.04541000E-02,-2.00E+00,-3.63E+00, 
-9.03809000E-02,-1.98E+00,-3.58E+00, 
-9.03076000E-02,-1.95E+00,-3.63E+00, 
-9.02344000E-02,-2.00E+00,-3.63E+00, 
-9.01611000E-02,-2.03E+00,-3.72E+00, 
-9.00879000E-02,-2.00E+00,-3.81E+00, 
-9.00147000E-02,-1.98E+00,-3.90E+00, 
-8.99414000E-02,-1.98E+00,-3.90E+00, 
-8.98682000E-02,-2.03E+00,-3.94E+00, 
-8.97949000E-02,-1.98E+00,-3.94E+00, 
-8.97217000E-02,-2.00E+00,-3.99E+00, 
-8.96484000E-02,-1.98E+00,-3.99E+00, 
-8.95752000E-02,-2.00E+00,-3.99E+00, 
-8.95020000E-02,-1.98E+00,-3.94E+00, 
-8.94287000E-02,-1.98E+00,-3.94E+00, 
-8.93555000E-02,-2.00E+00,-3.99E+00, 
-8.92822000E-02,-2.00E+00,-3.94E+00, 
-8.92090000E-02,-1.98E+00,-3.99E+00, 
-8.91358000E-02,-1.98E+00,-3.90E+00, 
-8.90625000E-02,-2.03E+00,-3.85E+00, 
-8.89893000E-02,-2.00E+00,-3.85E+00, 
-8.89160000E-02,-1.98E+00,-3.81E+00, 
-8.88428000E-02,-1.98E+00,-3.81E+00, 
-8.87695000E-02,-2.00E+00,-3.76E+00, 
-8.86963000E-02,-2.00E+00,-3.76E+00, 
-8.86230000E-02,-2.00E+00,-3.81E+00, 
-8.85498000E-02,-1.98E+00,-3.76E+00, 
-8.84766000E-02,-1.95E+00,-3.76E+00, 
-8.84033000E-02,-1.98E+00,-3.76E+00, 
-8.83301000E-02,-1.98E+00,-3.76E+00, 
-8.82568000E-02,-2.00E+00,-3.81E+00, 
-8.81836000E-02,-2.00E+00,-3.72E+00, 
-8.81104000E-02,-1.98E+00,-3.63E+00, 
-8.80371000E-02,-1.98E+00,-3.63E+00, 
-8.79639000E-02,-2.00E+00,-3.58E+00, 
-8.78906000E-02,-2.00E+00,-3.54E+00, 
-8.78174000E-02,-1.98E+00,-3.54E+00, 
-8.77441000E-02,-2.00E+00,-3.54E+00, 
-8.76709000E-02,-2.00E+00,-3.54E+00, 
-8.75977000E-02,-1.98E+00,-3.54E+00, 
-8.75244000E-02,-1.98E+00,-3.54E+00, 
-8.74512000E-02,-2.00E+00,-3.54E+00, 
-8.73779000E-02,-1.98E+00,-3.54E+00, 
-8.73047000E-02,-1.98E+00,-3.54E+00, 
-8.72314000E-02,-1.98E+00,-3.54E+00, 
-8.71582000E-02,-2.00E+00,-3.54E+00, 
-8.70850000E-02,-2.00E+00,-3.54E+00, 
-8.70117000E-02,-2.03E+00,-3.54E+00, 
-8.69385000E-02,-1.98E+00,-3.54E+00, 
-8.68652000E-02,-1.98E+00,-3.49E+00, 
-8.67920000E-02,-2.00E+00,-3.54E+00, 
-8.67188000E-02,-1.98E+00,-3.54E+00, 
-8.66455000E-02,-1.98E+00,-3.54E+00, 
-8.65723000E-02,-1.98E+00,-3.54E+00, 
-8.64990000E-02,-2.00E+00,-3.54E+00, 
-8.64258000E-02,-2.00E+00,-3.54E+00, 
-8.63525000E-02,-2.00E+00,-3.49E+00, 
-8.62793000E-02,-1.95E+00,-3.54E+00, 
-8.62061000E-02,-2.00E+00,-3.49E+00, 
-8.61328000E-02,-2.00E+00,-3.49E+00, 
-8.60596000E-02,-2.00E+00,-3.54E+00, 
-8.59863000E-02,-2.00E+00,-3.49E+00, 
-8.59131000E-02,-2.00E+00,-3.49E+00, 
-8.58399000E-02,-1.98E+00,-3.45E+00, 
-8.57666000E-02,-2.00E+00,-3.45E+00, 
-8.56934000E-02,-1.98E+00,-3.49E+00, 
-8.56201000E-02,-2.00E+00,-3.49E+00, 
-8.55469000E-02,-2.00E+00,-3.45E+00, 
-8.54736000E-02,-1.98E+00,-3.45E+00, 
-8.54004000E-02,-2.00E+00,-3.49E+00, 
-8.53271000E-02,-2.00E+00,-3.45E+00, 
-8.52539000E-02,-1.98E+00,-3.45E+00, 
-8.51807000E-02,-2.00E+00,-3.54E+00, 
-8.51074000E-02,-1.98E+00,-3.58E+00, 
-8.50342000E-02,-1.98E+00,-3.58E+00, 
-8.49609000E-02,-1.98E+00,-3.63E+00, 
-8.48877000E-02,-1.98E+00,-3.63E+00, 
-8.48145000E-02,-2.00E+00,-3.63E+00, 
-8.47412000E-02,-1.98E+00,-3.63E+00, 
-8.46680000E-02,-1.98E+00,-3.63E+00, 
-8.45947000E-02,-2.00E+00,-3.63E+00, 
-8.45215000E-02,-1.98E+00,-3.67E+00, 
-8.44482000E-02,-1.98E+00,-3.63E+00, 
-8.43750000E-02,-1.98E+00,-3.63E+00, 
-8.43018000E-02,-1.98E+00,-3.63E+00, 
-8.42285000E-02,-1.98E+00,-3.67E+00, 
-8.41553000E-02,-2.03E+00,-3.67E+00, 
-8.40820000E-02,-2.00E+00,-3.67E+00, 
-8.40088000E-02,-2.00E+00,-3.67E+00, 
-8.39355000E-02,-2.00E+00,-3.67E+00, 
-8.38623000E-02,-1.98E+00,-3.72E+00, 
-8.37891000E-02,-2.00E+00,-3.72E+00, 
-8.37158000E-02,-1.98E+00,-3.72E+00, 
-8.36426000E-02,-2.00E+00,-3.72E+00, 
-8.35693000E-02,-1.95E+00,-3.72E+00, 
-8.34961000E-02,-2.03E+00,-3.72E+00, 
-8.34229000E-02,-2.00E+00,-3.72E+00, 
-8.33496000E-02,-1.98E+00,-3.72E+00, 
-8.32764000E-02,-1.98E+00,-3.72E+00, 
-8.32031000E-02,-1.98E+00,-3.72E+00, 
-8.31299000E-02,-2.00E+00,-3.76E+00, 
-8.30566000E-02,-2.00E+00,-3.81E+00, 
-8.29834000E-02,-2.00E+00,-3.81E+00, 
-8.29102000E-02,-2.00E+00,-3.81E+00, 
-8.28369000E-02,-2.00E+00,-3.81E+00, 
-8.27637000E-02,-1.98E+00,-3.81E+00, 
-8.26904000E-02,-2.00E+00,-3.81E+00, 
-8.26172000E-02,-2.00E+00,-3.81E+00, 
-8.25440000E-02,-1.98E+00,-3.81E+00, 
-8.24707000E-02,-2.00E+00,-3.81E+00, 
-8.23975000E-02,-1.98E+00,-3.81E+00, 
-8.23242000E-02,-2.00E+00,-3.85E+00, 
-8.22510000E-02,-2.00E+00,-3.76E+00, 
-8.21777000E-02,-2.03E+00,-3.72E+00, 
-8.21045000E-02,-2.00E+00,-3.72E+00, 
-8.20313000E-02,-1.98E+00,-3.67E+00, 
-8.19580000E-02,-1.98E+00,-3.67E+00, 
-8.18848000E-02,-1.98E+00,-3.67E+00, 
-8.18115000E-02,-2.00E+00,-3.67E+00, 
-8.17383000E-02,-2.00E+00,-3.67E+00, 
-8.16650000E-02,-1.98E+00,-3.63E+00, 
-8.15918000E-02,-1.98E+00,-3.67E+00, 
-8.15186000E-02,-1.98E+00,-3.67E+00, 
-8.14453000E-02,-1.98E+00,-3.63E+00, 
-8.13721000E-02,-2.00E+00,-3.67E+00, 
-8.12988000E-02,-1.98E+00,-3.63E+00, 
-8.12256000E-02,-2.03E+00,-3.58E+00, 
-8.11523000E-02,-1.98E+00,-3.54E+00, 
-8.10791000E-02,-2.00E+00,-3.54E+00, 
-8.10059000E-02,-2.00E+00,-3.54E+00, 
-8.09326000E-02,-2.00E+00,-3.54E+00, 
-8.08594000E-02,-2.03E+00,-3.54E+00, 
-8.07861000E-02,-1.98E+00,-3.54E+00, 
-8.07129000E-02,-2.00E+00,-3.54E+00, 
-8.06396000E-02,-2.00E+00,-3.54E+00, 
-8.05664000E-02,-1.98E+00,-3.54E+00, 
-8.04932000E-02,-2.00E+00,-3.54E+00, 
-8.04199000E-02,-2.03E+00,-3.54E+00, 
-8.03467000E-02,-1.98E+00,-3.54E+00, 
-8.02734000E-02,-2.00E+00,-3.54E+00, 
-8.02002000E-02,-1.98E+00,-3.49E+00, 
-8.01270000E-02,-1.98E+00,-3.49E+00, 
-8.00537000E-02,-2.03E+00,-3.49E+00, 
-7.99805000E-02,-1.98E+00,-3.49E+00, 
-7.99072000E-02,-1.98E+00,-3.49E+00, 
-7.98340000E-02,-1.95E+00,-3.54E+00, 
-7.97607000E-02,-2.00E+00,-3.49E+00, 
-7.96875000E-02,-2.00E+00,-3.49E+00, 
-7.96143000E-02,-1.95E+00,-3.49E+00, 
-7.95410000E-02,-2.00E+00,-3.49E+00, 
-7.94678000E-02,-1.98E+00,-3.49E+00, 
-7.93945000E-02,-2.00E+00,-3.49E+00, 
-7.93213000E-02,-1.98E+00,-3.49E+00, 
-7.92481000E-02,-2.00E+00,-3.54E+00, 
-7.91748000E-02,-2.00E+00,-3.54E+00, 
-7.91016000E-02,-1.98E+00,-3.58E+00, 
-7.90283000E-02,-1.98E+00,-3.58E+00, 
-7.89551000E-02,-2.00E+00,-3.63E+00, 
-7.88818000E-02,-2.00E+00,-3.63E+00, 
-7.88086000E-02,-1.98E+00,-3.63E+00, 
-7.87354000E-02,-2.00E+00,-3.63E+00, 
-7.86621000E-02,-2.00E+00,-3.63E+00, 
-7.85889000E-02,-2.00E+00,-3.63E+00, 
-7.85156000E-02,-1.98E+00,-3.63E+00, 
-7.84424000E-02,-1.98E+00,-3.58E+00, 
-7.83691000E-02,-1.98E+00,-3.58E+00, 
-7.82959000E-02,-1.98E+00,-3.63E+00, 
-7.82227000E-02,-2.03E+00,-3.67E+00, 
-7.81494000E-02,-2.00E+00,-3.63E+00, 
-7.80762000E-02,-2.00E+00,-3.67E+00, 
-7.80029000E-02,-1.98E+00,-3.67E+00, 
-7.79297000E-02,-1.98E+00,-3.63E+00, 
-7.78565000E-02,-1.98E+00,-3.67E+00, 
-7.77832000E-02,-2.00E+00,-3.67E+00, 
-7.77100000E-02,-1.98E+00,-3.67E+00, 
-7.76367000E-02,-2.00E+00,-3.67E+00, 
-7.75635000E-02,-2.00E+00,-3.67E+00, 
-7.74902000E-02,-1.98E+00,-3.67E+00, 
-7.74170000E-02,-2.00E+00,-3.67E+00, 
-7.73437000E-02,-1.98E+00,-3.67E+00, 
-7.72705000E-02,-1.98E+00,-3.72E+00, 
-7.71973000E-02,-2.00E+00,-3.72E+00, 
-7.71240000E-02,-2.00E+00,-3.72E+00, 
-7.70508000E-02,-2.03E+00,-3.72E+00, 
-7.69775000E-02,-1.98E+00,-3.72E+00, 
-7.69043000E-02,-1.98E+00,-3.72E+00, 
-7.68311000E-02,-2.03E+00,-3.72E+00, 
-7.67578000E-02,-1.98E+00,-3.72E+00, 
-7.66846000E-02,-1.98E+00,-3.72E+00, 
-7.66113000E-02,-1.98E+00,-3.72E+00, 
-7.65381000E-02,-2.00E+00,-3.72E+00, 
-7.64648000E-02,-2.03E+00,-3.72E+00, 
-7.63916000E-02,-2.00E+00,-3.72E+00, 
-7.63184000E-02,-1.98E+00,-3.67E+00, 
-7.62451000E-02,-2.03E+00,-3.67E+00, 
-7.61719000E-02,-2.00E+00,-3.63E+00, 
-7.60986000E-02,-2.00E+00,-3.58E+00, 
-7.60254000E-02,-2.00E+00,-3.58E+00, 
-7.59522000E-02,-1.98E+00,-3.58E+00, 
-7.58789000E-02,-1.98E+00,-3.54E+00, 
-7.58057000E-02,-1.98E+00,-3.58E+00, 
-7.57324000E-02,-1.98E+00,-3.54E+00, 
-7.56592000E-02,-1.98E+00,-3.58E+00, 
-7.55859000E-02,-2.00E+00,-3.54E+00, 
-7.55127000E-02,-2.00E+00,-3.58E+00, 
-7.54395000E-02,-2.00E+00,-3.58E+00, 
-7.53662000E-02,-2.00E+00,-3.58E+00, 
-7.52930000E-02,-2.00E+00,-3.58E+00, 
-7.52197000E-02,-2.00E+00,-3.63E+00, 
-7.51465000E-02,-1.95E+00,-3.58E+00, 
-7.50732000E-02,-2.00E+00,-3.63E+00, 
-7.50000000E-02,-1.98E+00,-3.63E+00, 
-7.49268000E-02,-1.98E+00,-3.63E+00, 
-7.48535000E-02,-1.98E+00,-3.63E+00, 
-7.47803000E-02,-1.98E+00,-3.63E+00, 
-7.47070000E-02,-1.98E+00,-3.63E+00, 
-7.46338000E-02,-2.00E+00,-3.63E+00, 
-7.45606000E-02,-2.00E+00,-3.63E+00, 
-7.44873000E-02,-2.00E+00,-3.63E+00, 
-7.44141000E-02,-2.00E+00,-3.63E+00, 
-7.43408000E-02,-1.98E+00,-3.67E+00, 
-7.42676000E-02,-2.00E+00,-3.72E+00, 
-7.41943000E-02,-2.00E+00,-3.72E+00, 
-7.41211000E-02,-1.95E+00,-3.72E+00, 
-7.40478000E-02,-1.98E+00,-3.72E+00, 
-7.39746000E-02,-2.00E+00,-3.72E+00, 
-7.39014000E-02,-1.98E+00,-3.72E+00, 
-7.38281000E-02,-2.00E+00,-3.72E+00, 
-7.37549000E-02,-1.98E+00,-3.72E+00, 
-7.36816000E-02,-1.98E+00,-3.72E+00, 
-7.36084000E-02,-1.98E+00,-3.72E+00, 
-7.35352000E-02,-2.00E+00,-3.72E+00, 
-7.34619000E-02,-2.00E+00,-3.72E+00, 
-7.33887000E-02,-2.00E+00,-3.72E+00, 
-7.33154000E-02,-2.03E+00,-3.72E+00, 
-7.32422000E-02,-2.03E+00,-3.72E+00, 
-7.31689000E-02,-2.00E+00,-3.67E+00, 
-7.30957000E-02,-2.00E+00,-3.72E+00, 
-7.30225000E-02,-1.95E+00,-3.67E+00, 
-7.29492000E-02,-2.00E+00,-3.72E+00, 
-7.28760000E-02,-2.03E+00,-3.67E+00, 
-7.28027000E-02,-1.98E+00,-3.67E+00, 
-7.27295000E-02,-2.00E+00,-3.67E+00, 
-7.26563000E-02,-2.00E+00,-3.72E+00, 
-7.25830000E-02,-2.00E+00,-3.72E+00, 
